team_name,away,home,composite
New Mexico State,0.4419743218750226,-0.35882643380775275,0.04157394403363493
Texas A&M-Corpus Christi,-0.8963856605446529,0.9778003645859069,0.04070735202062703
Hampton,-0.27713596687458897,0.3536288880726312,0.03824646059902112
App State,-0.21349929412198387,0.2628857924998881,0.024693249188952104
Butler,-0.1388563713082983,0.17134999156856165,0.01624681013013167
Queens University,0.17290950114477197,-0.1558481621722212,0.008530669486275386
Murray State,-0.3223178747531619,0.33781436124722375,0.0077482432470309115
Utah,-0.9240866472005347,0.9276196403141159,0.00176649655679062
Georgia Tech,-0.6330971125500947,0.629647103429279,-0.0017250045604078612
Davidson,-0.12550700776466006,0.10607596202864177,-0.009715522868009148
Brown,0.13128025410879895,-0.16648916213520265,-0.017604454013201848
Drexel,-0.15078945260464097,0.11332304522167831,-0.018733203691481327
California Baptist,-0.40186811105226744,0.32758585212138547,-0.037141129465440986
South Dakota,-0.7631259685524565,0.6877560292459077,-0.03768496965327439
Colorado,-0.571584747060996,0.4924921085411384,-0.039546319259928825
Cal Poly,-0.31150365251450784,0.22236675310264617,-0.04456844970593084
Longwood,-0.1729020476376052,0.07092199714103148,-0.05099002524828686
Oakland,-0.2310051908658999,0.12480549289078935,-0.05309984898755528
Northern Kentucky,-0.2095850084706734,0.0938543105976136,-0.057865348936529906
Alabama State,-0.2656040899623367,0.13472886484683608,-0.06543761255775031
Syracuse,-0.6779135289707201,0.5333164361022809,-0.07229854643421962
Notre Dame,-0.48956822562234154,0.3395738772276728,-0.07499717419733437
Maine,-0.2564737732344978,0.09437453077707526,-0.08104962122871129
Bucknell,-0.39113536977885494,0.18583281618286498,-0.10265127679799498
Portland State,-0.8053767906374404,0.5936936965429648,-0.1058415470472378
Washington,-0.09751449961374711,-0.13487032234975802,-0.11619241098175256
Manhattan,-0.29890848248806656,0.03769923290953752,-0.13060462478926452
Bethune-Cookman,-0.48051740984924796,0.2030134654559586,-0.13875197219664467
Georgia Southern,-0.7684297686523462,0.4871428367111314,-0.14064346597060742
Dartmouth,-0.5037931502258537,0.21851063060677126,-0.14264125980954123
Rhode Island,-1.3017630154368058,1.0057572941839517,-0.1480028606264271
Elon,-0.5924299862823204,0.296143661448145,-0.14814316241708766
Iona,0.05784735104001116,-0.3554053372478072,-0.14877899310389803
William & Mary,-0.834753053909884,0.5300703948709619,-0.15234132951946106
SE Louisiana,-0.06175656426300403,-0.24640641224109242,-0.15408148825204823
Sam Houston,-0.7792125813084253,0.43941359517710255,-0.16989949306566138
Southern Illinois,-0.17773904812840557,-0.16314769129091233,-0.17044336970965895
Jackson State,-0.6716215412704093,0.322887601737727,-0.17436696976634114
Virginia Tech,0.21300406308887984,-0.5700565175446257,-0.17852622722787292
California,-0.38470221738995375,0.024846153004754668,-0.17992803219259954
Eastern Michigan,-0.4238110083129787,0.05401513121057086,-0.1848979385512039
Montana State,-0.9358760901388662,0.5177144761135903,-0.20908080701263793
DePaul,-0.4393249493784418,0.019266721692853855,-0.21002911384279396
UC Davis,-0.17190240696669948,-0.25004996127064544,-0.21097618411867247
Northwestern State,-0.4411859320322153,-0.0037759008257890283,-0.22248091642900217
Delaware,-0.44701159013720637,0.0018063945197911151,-0.22260259780870764
Abilene Christian,-0.20985323666074682,-0.26413966993732507,-0.23699645329903596
Indiana State,-0.61739822097903585,0.14277973598949623,-0.2373092424947698
Valparaiso,-0.4888241859606479,-9.632224545066763e-5,-0.24446025410304928
Little Rock,-0.040127282239503355,-0.4869522967121969,-0.26353978947585016
Army,-0.8713266677035132,0.33256391567806737,-0.26938137601272294
Providence,-0.6741991930958579,0.12553924380958398,-0.2743299746431369
Seattle U,-0.4913166566309349,-0.06186876008177146,-0.2765927083563532
Hofstra,-0.453196510336037,-0.13687021650709477,-0.2950333634215659
South Florida,-0.4622440414690111,-0.13228995901865542,-0.29726700024383323
Harvard,-0.6931978999362338,0.09207247060665394,-0.30056271466478995
La Salle,-0.6638543912879734,0.037166518890719126,-0.31334393619862716
Duquesne,-0.6785971143097634,0.036185503922852406,-0.32120580519345554
Texas State,-0.6443984182418728,-0.002807082402744893,-0.32360275032230884
Hawai'i,-1.014462895596602,0.35238069431781277,-0.3310411006393946
Tennessee State,-0.9759090236318413,0.3057674217664138,-0.33507080093271374
Colgate,-0.8775929329582451,0.20163234557915866,-0.33798029368954324
Siena,-0.7800968567660607,0.10240650221207505,-0.3388451772769928
Sacred Heart,-0.6831179242984536,0.005200024326905665,-0.33895894998577397
San José State,-0.6977913238805395,-0.0066232107921395484,-0.35220726733633956
Wright State,-0.9103921384088145,0.2046889738672774,-0.3528515822707685
Lindenwood,-1.1976209559583462,0.48512274926445403,-0.35624910334694604
Boston University,-1.062210822011857,0.335674047705674,-0.36326838715309145
UAlbany,0.07871876608896063,-0.8248557072811359,-0.3730684705960876
UMass Lowell,-1.2002502106230195,0.45310195728192837,-0.37357412667054557
UT Rio Grande Valley,-0.8291196630499746,0.08049567632352891,-0.37431199336322285
Presbyterian,-0.501819954333214,-0.2563683520987655,-0.37909415321598977
Georgia State,-0.6854356569080021,-0.091458966635203,-0.3884473117716026
Incarnate Word,-0.46985647843631234,-0.31480179418417603,-0.3923291363102442
Saint Francis,-0.660019307290156,-0.13643218000689644,-0.39822574364852625
Long Island University,-0.3400410451193463,-0.473524923341611,-0.40678298423047865
Delaware State,-0.8158095797159264,5.099181397827246e-4,-0.4076498307880718
Campbell,-0.364983305852871,-0.47882905435721346,-0.4219061801050422
Monmouth,-1.1270827454628978,0.2774878693276629,-0.42479743806761744
Gardner-Webb,-0.6891185839464119,-0.18123830789600845,-0.4351784459212102
Massachusetts,-0.0587845977354347,-0.8201526834104559,-0.43946864057294527
Mercyhurst,-1.3018518474015748,0.4146792559648945,-0.44358629571834013
Austin Peay,-0.8191163017932943,-0.0707050391484563,-0.4449106704708753
Wyoming,-0.6371188039157998,-0.2583301307464015,-0.4477244673311006
Florida A&M,-0.887290326853732,-0.013893944402507592,-0.4505921356281198
Northern Arizona,-0.37028038982190603,-0.5396621471084788,-0.4549712684651924
Stonehill,-1.3138981572108686,0.3994169352092555,-0.45724061100080654
Pepperdine,-0.16591618253623022,-0.7513742300238462,-0.4586452062800382
North Florida,-0.3790412624233456,-0.5430140941581363,-0.461027678290741
Idaho State,-0.6679724654704828,-0.26246177463432524,-0.465217120052404
UTSA,-0.4648907035040253,-0.46636000350608686,-0.46562535350505607
Saint Peter's,-0.4680401138382419,-0.46687071534324087,-0.46745541459074136
Rider,-0.40182200761091663,-0.5517975509253685,-0.4768097792681426
Old Dominion,-0.07769264835491257,-0.8829572838356557,-0.4803249660952842
UT Arlington,-1.0098950056957035,0.04029624137409996,-0.48479938216080176
Cal State Bakersfield,-0.8905397413002846,-0.08027106698624005,-0.48540540414326233
Fordham,-0.4192240860575053,-0.5524039275514,-0.48581400680445264
Evansville,-0.6468077098176496,-0.33925397309893784,-0.4930308414582937
Morehead State,-0.36879698023103524,-0.6193913202809046,-0.4940941502559699
Rice,-0.5180655740938582,-0.48745121266711317,-0.5027583933804857
Mercer,-0.5144034511086943,-0.5040827347232086,-0.5092430929159515
Navy,-0.7404914263221201,-0.2857043302571517,-0.5130978782896358
Stephen F. Austin,-0.28432170116108146,-0.7434207621807964,-0.513871231670939
Central Michigan,-0.40715697442682197,-0.6548088832917421,-0.530982928859282
Tennessee Tech,-0.4206281651032207,-0.6473788355174834,-0.534003500310352
Fairfield,-1.1709373874123408,0.05669764040455956,-0.5571198735038906
North Carolina Central,-1.0018222964941426,-0.12483698524903407,-0.5633296408715883
Louisiana,-0.16796802898938995,-0.9691093605344198,-0.5685386947619049
NC State,-1.656597102179998,0.5079270665953743,-0.5743350177923118
Binghamton,-0.8066451676291901,-0.35953495666233415,-0.5830900621457622
Idaho,-0.7441166986842894,-0.4286227045013929,-0.5863697015928412
Bowling Green,-0.6701945746936808,-0.509498589801086,-0.5898465822473834
Ball State,-0.676444002148342,-0.50924730927708906,-0.5928456557127155
Columbia,-0.8369942568604987,-0.3739565616018734,-0.605475409231186
VMI,-0.5611516008619557,-0.6556179519640792,-0.6083847764130175
UT Martin,-1.1145180412206672,-0.1376250613468974,-0.6260715512837823
Tulsa,-0.3602087642675405,-0.8920284617500667,-0.6261186130088036
Portland,-0.782546242983272,-0.4844817969717679,-0.63351401997752
Texas Southern,-0.6417470370337715,-0.6424850932656738,-0.6421160651497226
Tarleton State,-1.6690642761456278,0.38006732789609127,-0.6444984741247682
Western Michigan,-0.35772407253974736,-0.969053311059799,-0.6633886917997731
Boston College,-1.4986149636010495,0.1665980464735762,-0.6660084585637367
Alcorn State,-1.1030220911726674,-0.2746452335104545,-0.688833662341561
Lafayette,-1.0851292417191796,-0.31472053329010136,-0.6999248875046404
Loyola Maryland,-0.658900165472121,-0.7602449943112496,-0.7095725798916853
Southern Utah,-0.7614731236946866,-0.6599201415377955,-0.710696632616241
Pennsylvania,-0.8477792531126991,-0.5837684254992305,-0.7157738393059647
Holy Cross,-0.6899903812702398,-0.7435184765670527,-0.7167544289186463
North Dakota,-1.0270243208587224,-0.41944991331158205,-0.7232371170851523
Howard,-1.089375060170104,-0.41578683230837166,-0.7525809462392379
Richmond,-0.9823201124475832,-0.5324287778239988,-0.757374445135791
Niagara,-1.0603780006291217,-0.4655833228369408,-0.7629806617330313
Fairleigh Dickinson,-1.0585662575436978,-0.47565008666260383,-0.7671081721031509
Eastern Illinois,-0.6271927579466097,-0.9078301632938518,-0.7675114606202307
Houston Christian,-1.049201423286386,-0.4885113376700981,-0.768856380478242
Florida International,-0.9955543328655655,-0.5496531593735696,-0.7726037461195676
UMBC,-0.3958729272575852,-1.1936326771830401,-0.7947528022203126
Lehigh,-1.1983467583404006,-0.39656649157311047,-0.7974566249567555
Charleston Southern,-1.1362609143260736,-0.5036783154403232,-0.8199696148831983
Morgan State,-1.453376949973153,-0.20783704995483593,-0.8306069999639945
Wagner,-0.6265818979218,-1.0695384850240626,-0.8480601914729313
Charlotte,-1.1917175220719332,-0.5062707493383632,-0.8489941357051483
Western Illinois,-1.0415765219552198,-0.6699755722634502,-0.855776047109335
Missouri State,-1.1034243929827332,-0.7195485900060783,-0.9114864914944057
Denver,-1.1572709639376417,-0.6660529641902766,-0.9116619640639592
Kansas City,-1.4783725782922565,-0.38015051002058664,-0.9292615441564216
Weber State,-0.6969738823869106,-1.1786004798194916,-0.937787181103201
Southern Indiana,-1.3819119724272435,-0.5358349720220403,-0.9588734722246419
Seton Hall,-1.1727760818680428,-0.7975592748827686,-0.9851676783754058
Eastern Washington,-1.5151576162016944,-0.46024545883429013,-0.9877015375179923
Coastal Carolina,-1.2521981989093163,-0.7559151629891964,-1.0040566809492564
Southern Miss,-1.7405872944892042,-0.27006590145916537,-1.0053265979741848
Stony Brook,-1.1245396667108611,-0.9455691187078025,-1.0350543927093319
IU Indianapolis,-0.9439154734758758,-1.1647477998972229,-1.0543316366865494
Miami,-1.5932338005444748,-0.5623732001727512,-1.077803500358613
Detroit Mercy,-1.3976385477801587,-0.78398131948279,-1.0908099336314745
Pacific,-1.064631455246479,-1.1641886400599297,-1.1144100476532044
Buffalo,-1.3170413185051508,-0.9695487204916426,-1.1432950194983968
Grambling,-1.2693605783415682,-1.1015268031174559,-1.185443690729512
Le Moyne,-1.559158192477445,-0.8647940695791636,-1.2119761310283041
Western Carolina,-1.6912540351816536,-0.760875067400674,-1.2260645512911639
Fresno State,-1.6412466278663573,-0.8644226548042522,-1.2528346413353049
Long Beach State,-0.728680779446088,-1.782548714005648,-1.255614746725868
Utah Tech,-1.5941741310962776,-0.9256522577070266,-1.2599131944016522
North Carolina A&T,-1.577443687971256,-0.9645892826975327,-1.2710164853343944
Central Arkansas,-1.838030956038861,-0.7177653579316702,-1.2778981569852657
New Hampshire,-1.758748563336095,-0.9029218888891138,-1.3308352261126044
Cal State Fullerton,-1.3620405975834888,-1.3257182214259797,-1.3438794095047344
Stetson,-0.9775274959402123,-1.7940222523266511,-1.3857748741334317
East Texas A&M,-1.8174251881540087,-0.9723034128308674,-1.3948643004924381
UL Monroe,-1.3995859081523376,-1.4137772345415092,-1.4066815713469234
Oral Roberts,-2.0833423385785688,-0.765536321301145,-1.4244393299398568
Coppin State,-1.9618586014291357,-0.9462303820617922,-1.454044491745464
West Georgia,-1.8839399794764145,-1.0307741804848938,-1.4573570799806541
Green Bay,-1.7953175781433672,-1.1670151071387254,-1.4811663426410462
Alabama A&M,-1.6013175016499506,-1.372002472332034,-1.4866599869909924
New Orleans,-1.0688577403590673,-1.9047260366187502,-1.4867918884889089
San Diego,-1.7022452272881206,-1.2844262019213284,-1.4933357146047244
South Carolina Upstate,-1.4581778095784064,-1.557432727399595,-1.5078052684890006
NJIT,-1.7142178261038377,-1.3202868375910082,-1.517252331847423
Northern Illinois,-1.710334969054203,-1.338625544137589,-1.524480256595896
Chicago State,-1.8542368527822894,-1.2692578399670555,-1.5617473463746725
Sacramento State,-1.6600884015125292,-1.5094143450492221,-1.5847513732808758
Air Force,-1.8169394148439348,-1.3698433566658925,-1.5933913857549138
Canisius,-1.3684370476807697,-1.82921555167475,-1.5988262996777598
Bellarmine,-2.1903376961280774,-1.199570333112367,-1.6949540146202222
Prairie View A&M,-1.9137260595634953,-1.6496340593413756,-1.7816800594524356
Maryland Eastern Shore,-1.7912580061893926,-1.832065045453081,-1.8116615258212367
The Citadel,-2.0434963968043163,-1.6616735441221553,-1.8525849704632358
Arkansas-Pine Bluff,-1.88892684385991,-1.8882715446862168,-1.8885991942730636
Mississippi Valley State,-2.079415444365488,-2.5055791701776937,-2.292497307271591
